comentario,usuario,fecha,likes,video_id
Bravoooo sr presidente Pedro Castillo.Terrones. Dios lo bendiga.,@saraconsuelosimeonjala6670,2022-12-07T18:26:37Z,16,lfG8PiImmsM
Qué ignorante... Seguro que eso se lo han escritorio.,@danielavegachavez8133,2022-12-07T18:26:06Z,0,lfG8PiImmsM
"ESTOY DE ACUERDO CON EL CIERRE DEL CONGRESO...
NINGUNA LEY A FAVOR DE LOS PERUANOS...
SOLO PENSABAN EN SUS INTERESES Y SOLO SE DEDICABAN A LA VACANCIA... 

ADEMÁS EL CONGRESO TENÍA UN RECHAZO DEL 95%",@johnnyguzman825,2022-12-07T18:24:54Z,3,lfG8PiImmsM
"Y
Ya era hora",@hugopedrosusanibarmolina,2022-12-07T18:24:44Z,4,lfG8PiImmsM
Bien hecho presidente estamos con usted,@rosaliasavina4398,2022-12-07T18:24:37Z,18,lfG8PiImmsM
Vamos presidente,@jhoncano7346,2022-12-07T18:24:29Z,5,lfG8PiImmsM
Viva Castillo carajo,@santosperedacarran7519,2022-12-07T18:23:53Z,2,lfG8PiImmsM
Cierren ese congreso 👍👍,@belenguerrera6056,2022-12-07T18:23:16Z,4,lfG8PiImmsM
AHORA SIGA EL EJEMPLO DE BUKELE,@rroccioanggell6513,2022-12-07T18:22:48Z,33,lfG8PiImmsM
Está muy bien sr.presidente el pueblo le apoya por qué este congreso no ACE nada por el pueblo solamente se dedican a vaciar y a sensurar,@santosperedacarran7519,2022-12-07T18:22:37Z,7,lfG8PiImmsM
ESTA PEOR Q EN LOS ´90.,@PIVANDT1,2022-12-07T18:19:25Z,1,lfG8PiImmsM
"Incapaz estas llevando el país al
Abismo  situación nunca antes vista en el Peru.",@anghelasaenz535,2022-12-07T18:18:21Z,6,lfG8PiImmsM
ESTAMOS EN CAMINO DEL CAMBIO PARA UN PAÌS VERDADERAMENTE DEMOCRÀTICO Y SOBERANO.,@aquilesvilchez7505,2022-12-07T18:16:48Z,5,lfG8PiImmsM
Presidente ordene q se desaloje el congreso I se cierre esas personas no merecen estar ayi el pueblo peruano lo apoya el Perú está primero adelante Presidente,@germanceli7387,2022-12-07T18:16:13Z,2,lfG8PiImmsM
La sierra y norte del país está pasando sequía..y el congreso en vacar al presidente...viva pesi!!,@mariadelcarmebautistalaura2321,2022-12-07T18:15:56Z,3,lfG8PiImmsM
El pueblo apoya el cierre del Congreso,@theteeacherr,2022-12-07T18:15:22Z,10,lfG8PiImmsM
bien presidente,@jesusventuraalmonacid8094,2022-12-07T18:15:06Z,11,lfG8PiImmsM
El que no deve no teme y no tenemos miedo por que somos gente honesta que vivimos de nuestro trabajo hay de aquellos que viven del estado de corrupción y lobismo viva presidente Pedro Castillo viva el Perú .,@nilaromero9390,2022-12-07T18:12:57Z,20,lfG8PiImmsM
Bien carajo.,@carlosruelaslaura5703,2022-12-07T18:11:47Z,2,lfG8PiImmsM
Fina Boluarte debe tomar inmediatamente la presidencia burro a la Carcel,@cesaregas,2022-12-07T18:11:34Z,0,lfG8PiImmsM
"Artículo 134°.
El Presidente de la República está facultado para disolver el Congreso si éste ha censurado o negado su confianza a dos Consejos de Ministros. El decreto de disolución contiene la convocatoria a elecciones para un nuevo Congreso",@paolaquisberth8089,2022-12-07T18:11:18Z,37,lfG8PiImmsM
Ya era hora carajo,@chinishdfreefire8843,2022-12-07T18:11:06Z,4,lfG8PiImmsM
Tmr tenía miedo que lo saquen .y el se adelantó tmr la cag castillo quería que salga csmr,@pistasya7703,2022-12-07T18:10:24Z,0,lfG8PiImmsM
"ya era hora.
hoy había un plan del congreso y lo dices policías que ocupan un rango importante en el congreso. mas no pueden decirn nada por reglamento.",@keie.6568,2022-12-07T18:09:52Z,22,lfG8PiImmsM
Bien precidente no te dejes,@liz9969,2022-12-07T18:09:30Z,8,lfG8PiImmsM
ESTA DESICION NO ES SENCILLO PRESIDENTE CASTILLO.  PERO NO QUEDABA OTRA ALTERNATIVA. LOS CONGRESISTAS SON RESPONSABLES DE LA DESESTABILIZACIÓN POLITICA. LEVANTATE PERÚ !! BASTA DE ATROPELLOS!!,@alfredoangelesmunoz2496,2022-12-07T18:09:23Z,2,lfG8PiImmsM
Excelente..congresistas que no hacen nada.,@mariadelcarmebautistalaura2321,2022-12-07T18:09:14Z,17,lfG8PiImmsM
Como tiemblas,@alexischoque2916,2022-12-07T18:09:14Z,2,lfG8PiImmsM
"Mi apoyo al presidente castillo
Era una decisión que todos los peruanos estábamos esperando
El país no puede paralizarse más  continuemos con las reformas en favor del Perú",@rayard485,2022-12-07T18:08:26Z,14,lfG8PiImmsM
siiiiii,@estebanneyra269,2022-12-07T18:06:30Z,1,lfG8PiImmsM
Buena pedro,@luisalbertoborasinopalacio755,2022-12-07T18:05:29Z,4,lfG8PiImmsM
Por fin te salio el indio... bien,@carlosruelaslaura5703,2022-12-07T18:04:42Z,0,lfG8PiImmsM
Excelente decisión de Pedro Castillo 🇵🇪 hay que parar el LAWFARE judicial y político que busca vacar a los gobernantes que no están alineados a sus objetivos. Así lo acaban de realizar con Cristina Fernández lo hicieron con Correa en Ecuador con Lula da Silva y Dilma Roussef en Brasil con Zelaya en Honduras etc....Fuerza Perú apoyo total desde Colombia 🇨🇴🇵🇪,@jcjcjc5298,2022-12-07T18:04:36Z,12,lfG8PiImmsM
Arriba PERÚ el Perú triunfo Castillo presidente del Perú el PERÚ está de fiesta viva el Perú carajo,@albertoalexandercarrizales1857,2022-12-07T18:00:34Z,11,lfG8PiImmsM
"Salir a defender al gobierno de la República
Salieron los sicarios de los corruptos a contradecir el delución del congreso las personas tc y poder fudisial",@sixtopimentel4131,2022-12-07T17:57:15Z,2,lfG8PiImmsM
"Disuelvalo por completo por la webas el congreso que ley an hecho hasta ahora
Si lo hicieron no se ve nada por que a cada nada hablan de vacancia la mayoría y no trabajan",@XYOFRANK,2022-12-07T17:56:37Z,10,lfG8PiImmsM
SI SE DAN CUENTA ESTA TEMBLANDO!!,@Gio_______17531,2022-12-07T17:53:48Z,21,lfG8PiImmsM
Hace rato era eso,@jesusrolandohuamanicanchar1860,2022-12-07T17:53:21Z,2,lfG8PiImmsM
Bien bien eso era ase rato,@wilderalexsilvacarranza5560,2022-12-07T17:52:43Z,6,lfG8PiImmsM
Desaparece de una buena vez Castillo!,@mirthagutierrez9031,2022-12-07T17:51:53Z,3,lfG8PiImmsM
"Seamos sinceros lo querían destituir desde que entró eso ha quedado claro lo que esta haciendo ahora es usar las herramientas que le entrega la constitución nada más y nada menos igual como lo hizo vizcarra en su momento.
Ahora se viene una fuerte campaña comunicacional tratando de usar el slogan ""golpe de Estado"" para concitar el apoyo internacional.",@sub-placebo435,2022-12-07T17:51:17Z,1,lfG8PiImmsM
Ya era tiempo de disolver el congreso.,@frankhdjk,2022-12-07T17:51:01Z,4,lfG8PiImmsM
REGRESAMOS EN MILLONES! EL PRESIDENTE RETOMA EL RUMBO REENCARNA LA VOLUNTAD POPULAR CON FIRMEZA Y APOYO POPULAR  CONFRONTA LA CORRUPCIÓN LEGADO DE PIZARRO! ES EL PRIMER PASO AHORA SOMOS TODOS NOSOTROS QUE CON RESPONSABILIDAD Y ACCIÓN REESCRIBIREMOS NUESTRA HISTORIA EMPEZANDO CON UNA NUEVA CONSTITUCIÓN. JUSTA DIGNA REIVINDICATORIA Y DE  INTEREST NACIONALISTA!  INSTAURANDO EL PODER PARTICIPATIVO DEL PUEBLO Y NUNCA MAS EL REPRESENTATIVO Y CORRUPTO!  ASI RETORNAREMOS A LA SENDA DE EXCELENCIA DE NUESTROS ANCESTROS SEMILLA Y NOS REENCONTRAREMOS NUEVAMENTE EN ARMONIA Y PROSPERIDAD CON NUESTRA VERDADERA IDENTIDAD Y LEGADO CULTURAL ANCESTRAL EN ESTE GRAN TIEMPO DE CAMBIÓ! RECONSTITUIREMOS LA CABEZA DEL INKARI Y LA EXCELENCIA DEL NUEVO TAWAINTISUYU! HAYLLY TAWAINTISUYU KAUSACHUN PERU!,@inkaritawatawa,2022-12-07T17:50:27Z,2,lfG8PiImmsM
Ese delincuente irá preso!,@alejandroreto7226,2022-12-07T17:50:17Z,17,lfG8PiImmsM
Que se viene señor Prosor que bien lo hiciste para que no te den vacancia pero marcharemos para que tú también te vayas  Tiembla  lo peor ya viene para ti  ya no tienes respaldo,@maribelsanchezmontufar8990,2022-12-07T17:49:32Z,2,lfG8PiImmsM
Q tiene q ver la población el pueblo no te quiere no seas terco tu piensas en tu familia pero no enlos niño s hayun Dios q v a poner así gente y cumplirá c si ley de nuestro padre Celestial no sea terco estás involucrado en todo tienes miedo ir ala cárcel tu has destruido al pais tienes q salir a pasa con las fuerzas aDas y el ejército no caer c este tipo lo q quiere es ser otro Venezuela abramos los ojos y seamos unidos a salir  p nuestra libertad,@angellygradosvargas48,2022-12-07T17:49:32Z,3,lfG8PiImmsM
peligrosa situación conciudadanos sigan paso a paso el país puede terminar aun peor. ¡Que Dios proteja a nuestro país!,@pedroavila6835,2022-12-07T17:49:15Z,5,lfG8PiImmsM
Nada más que mentiras y medidas inconstitucionales,@MFBMQ,2022-12-07T17:48:55Z,3,lfG8PiImmsM
Dios lo proteja 🙏 yo como mujer cristiana honrada y decente que Amo a mi país Perú 🇵🇪 le deseo lo mejor,@rayitoromes6409,2022-12-07T17:48:44Z,57,lfG8PiImmsM
REGRESAMOS EN MILLONES! EL PRESIDENTE RETOMA EL RUMBO REENCARNA LA VOLUNTAD POPULAR CON FIRMEZA Y APOYO POPULAR  CONFRONTA LA CORRUPCIÓN LEGADO DE PIZARRO! ES EL PRIMER PASO AHORA SOMOS TODOS NOSOTROS QUE CON RESPONSABILIDAD Y ACCIÓN REESCRIBIREMOS NUESTRA HISTORIA EMPEZANDO CON UNA NUEVA CONSTITUCIÓN. JUSTA DIGNA REIVINDICATORIA Y DE  INTEREST NACIONALISTA!  INSTAURANDO EL PODER PARTICIPATIVO DEL PUEBLO Y NUNCA MAS EL REPRESENTATIVO Y CORRUPTO!  ASI RETORNAREMOS A LA SENDA DE EXCELENCIA DE NUESTROS ANCESTROS SEMILLA Y NOS REENCONTRAREMOS NUEVAMENTE EN ARMONIA Y PROSPERIDAD CON NUESTRA VERDADERA IDENTIDAD Y LEGADO CULTURAL ANCESTRAL EN ESTE GRAN TIEMPO DE CAMBIÓ! RECONSTITUIREMOS LA CABEZA DEL INKARI Y LA EXCELENCIA DEL NUEVO TAWAINTISUYU! HAYLLY TAWAINTISUYU KAUSACHUN PERU!,@inkaritawatawa,2022-12-07T17:48:18Z,2,lfG8PiImmsM
De acuerdo con la decisión del Presidente Castillo 🇵🇪,@rayitoromes6409,2022-12-07T17:47:04Z,8,lfG8PiImmsM
Este senor perdio la cabeza,@jorgehuisa9765,2022-12-07T17:46:17Z,1,lfG8PiImmsM
Como tiembla el ladrón,@Bellezaesteticayestudio,2022-12-07T17:45:26Z,1,lfG8PiImmsM
No entienden carajo que ahora tiene el camino libre para meter su asamblea constituyente  ..ojala el ejercito lo saque a patadas...como me dueles Peru,@pedrovalderrama2805,2022-12-07T17:45:03Z,4,lfG8PiImmsM
Tiembla de miedo es su fin 🤣🤣🤣,@aariellss5449,2022-12-07T17:45:00Z,5,lfG8PiImmsM
Leyendo y temblando quien escribió,@comandocomandocalle,2022-12-07T17:44:55Z,15,lfG8PiImmsM
Maldito,@Bellezaesteticayestudio,2022-12-07T17:44:35Z,0,lfG8PiImmsM
Nuevas elecciones este hombre tiene q salir.,@margaritaporrasestrada5511,2022-12-07T17:44:03Z,1,lfG8PiImmsM
TOQUE DE QUEDA DEBE SER DESDE LAS 12AM O 1AM PARA Q DEJEN TRABAJAR A TODOS,@cristhianparedes9724,2022-12-07T17:42:14Z,0,lfG8PiImmsM
Carajo la constituyente no puede nacer de un golpe de estado!,@Jorgefhur,2022-12-07T17:41:57Z,0,lfG8PiImmsM
Bien Sr. Presidente CASTILLO  Que la JUSTICIA DIVINA lo protega,@florjulcasanchez7594,2022-12-07T17:41:33Z,31,lfG8PiImmsM
Bien carajo  viva  el  Peru.,@leandrorivera3745,2022-12-07T17:40:47Z,8,lfG8PiImmsM
Entonces castillo fuera por que es dominante,@lucyoscanoa2354,2022-12-07T17:39:16Z,0,lfG8PiImmsM
excelente  presidente  pedro castillo    muy bien   sigue adelante  con el Bendición  Dios todo poderoso  que vivá presidente  pedro  castillo  que vivá el perú carajoooo,@lucioramirezticona9382,2022-12-07T17:39:04Z,13,lfG8PiImmsM
Toque de queda...........?.........?.... No respaldamos,@lucyoscanoa2354,2022-12-07T17:37:57Z,0,lfG8PiImmsM
a las calles  tenemos coraje  fuera castillo  fuera,@liliavillanueva1603,2022-12-07T17:37:39Z,1,lfG8PiImmsM
"Pues  gloria Al Dios 
Viviente para el  sea 
la honra y la gloria 
hase tiempo hera que 
Lo aga mucho sea demorado  gracias a Dios de los Cielos 
Cristo vive y ya viene
Que Cuenta daran  
Los que no respetaron 
al presidente",@ricardinasilvarojas,2022-12-07T17:37:22Z,0,lfG8PiImmsM
Ohh la vuctimizacion con banda presidencial,@KOJIRO44,2022-12-07T17:35:52Z,3,lfG8PiImmsM
"Hizo llmado a todos los terroristas del comunismo 
Vagancia ya",@leondejuda5710,2022-12-07T17:35:36Z,0,lfG8PiImmsM
No saben lo que va ha pasar pobre de lo  que lo poyaron,@lucyoscanoa2354,2022-12-07T17:32:35Z,5,lfG8PiImmsM
Muy bien hecho ojala el pueblo y las fuerzas armadas apoyen para cambiar nuestro futuro por el bien de nuestro pais,@matiasaliagagutierrez4810,2022-12-07T17:31:52Z,27,lfG8PiImmsM
Una copia del engendro Chino economía de mercado gobierno comunista al final serán beneficiado solo los enchufados ideológicos y convenientes y los demás perderán todo lo que tenia acusados de traición a la patria este es lo nuevo a se viene después de las expropiaciones fallidas de Cuba y Venezuela el método Chino!!!!! Dios salve al Peru!,@jorgepalacio850,2022-12-07T17:31:25Z,0,lfG8PiImmsM
No ha querido que lo vean de como es real.,@lucyoscanoa2354,2022-12-07T17:30:48Z,5,lfG8PiImmsM
Pero era necesario el toque de queda?????,@Mmix42,2022-12-07T17:30:18Z,4,lfG8PiImmsM
Adelante presidente que Todos los peruanos le apoyamoss,@hugolavetacu1926,2022-12-07T17:29:15Z,11,lfG8PiImmsM
"Cierran las fronteras 
Si es vacado inmediatamente que sea detenido x ladrón y corrupto comunista hambreador 
A la cárcel a todos los chotanos ladrones sátrapas estafadores",@leondejuda5710,2022-12-07T17:28:29Z,0,lfG8PiImmsM
"Gracias Dios mío
No veremos más las caras de los congresistas mafiosos...se ganaron a pulso ese cierre por ley.

Viva.el Perú",@mauramarcosvalle6936,2022-12-07T17:28:13Z,0,lfG8PiImmsM
La verdad. Hace rato era el cierre del congreso. Se tardo mucho este prosor,@augustocesarperez178,2022-12-07T17:25:34Z,4,lfG8PiImmsM
Va a disolver el congreso para cambiar el congreso porque no también de paso lo cambian a él.,@keythsanchez2300,2022-12-07T17:25:11Z,2,lfG8PiImmsM
"EXXXCELENTE   !
20    SOBRE    20
BIEN   JUGADO
ACCIÓN    !      PATRIOTAS    !      A    TRABAJAR    POR   NUESTRO   PERÚ    !",@javierquispetinillos550,2022-12-07T17:24:52Z,16,lfG8PiImmsM
Miserable,@thexavitk1,2022-12-07T17:24:31Z,0,lfG8PiImmsM
"PTMRE   !
BIEN   HECHO   CARAJO    !
ASÍ    SE   HACE
GRACIAS   AL   PCCH   -   CHINA   /   URSS    !       EL   ÉXITO   DE  NUESTRO  PERÚ     ESTÁ   GARANTIZADO   !",@javierquispetinillos550,2022-12-07T17:23:38Z,4,lfG8PiImmsM
Woooooooooowowowoowoww,@srh2487,2022-12-07T17:23:14Z,2,lfG8PiImmsM
ESTA DECLARANDO UN GOLPE DE ESTADO !!! a los que comentan primero QUÉ LES SUCEDE ??  miren como le tiemblan las manos él está siendo utilizado como títere porfavor hermanos peruanos reaccionen !!! que no nos pase lo que ha pasado a muchos otros países latinoamericanos. Unos cuántos soles pagados para que comenten primero cosas positivas no vale lo que es TODO EL PERÚ !!,@juandediosmedinaurrunaga,2022-12-07T17:22:31Z,7,lfG8PiImmsM
Pedro Castillo en su ignorancia como presidente  esta intentando hacer algo por el perú y este acto suma a la historia Ojala no se hunda más con los que le rodean en el poder pero lo que si este congreso no daba para más esperamos que esta lacra congresal se cambie por el bien del perú. te hiciste una pedrito!,@edu.flores,2022-12-07T17:22:29Z,5,lfG8PiImmsM
viva elperu carajo  arriba castillo  derroto  alos corruptos del comngreso,@cesarraulflores6530,2022-12-07T17:20:04Z,5,lfG8PiImmsM
chau congreso...jajaja,@pacho1010,2022-12-07T17:19:12Z,8,lfG8PiImmsM
Pobre está nervioso la decisión que toma no es nada fácil de hacer,@lizethcoronadosalcedo9951,2022-12-07T17:14:36Z,2,lfG8PiImmsM
Y el q ah hecho por el peru ?,@pierredarien,2022-12-07T17:14:33Z,7,lfG8PiImmsM
tanto hablaron de Fujimori y está haciendo lo mismo... jajaja,@EdHoly,2022-12-07T17:13:32Z,11,lfG8PiImmsM
Defiendete solooooo......posor...hasta te tiembla la mano para dar un discurso....👎👎👎👎👎y miras a tus costados para que te digan como hablar queeeee.....,@yadira32611,2022-12-07T17:13:26Z,8,lfG8PiImmsM
Golp3 de estado del terrorita castillo,@tarikacosi4226,2022-12-07T17:13:07Z,3,lfG8PiImmsM
"Hola a todos respetados y estimados Compatriotas
Mis  felicitaciones al seńor Presidente Pedro Castillo.
Eso es tener  cojones!!!
El Peru sale ganando!!!!!!
Los ciudadanos salen ganando!!!!!!!!",@saulcano7882,2022-12-07T17:11:12Z,14,lfG8PiImmsM
Lo felicito señor Presidente Pedro Castillo Terrones,@haydeeperez3089,2022-12-07T17:09:15Z,18,lfG8PiImmsM
Viva él Perú carajo!!!!,@floraflorsalcedosevin4875,2022-12-07T17:08:02Z,13,lfG8PiImmsM
ya era hora,@CRPUniversal,2022-12-07T17:06:02Z,8,lfG8PiImmsM
Bien,@lizsoto7808,2022-12-07T17:01:51Z,7,lfG8PiImmsM
Al fin,@xiom3769,2022-12-07T17:00:09Z,7,lfG8PiImmsM
